label,relpath,format,header,width,height,mips
BZCC,bz2r_res\baked\Worlds\Core\Core_2_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Core_3.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Core_4.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Core_4_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Core_5.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Core_5_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Core_6.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Core_6_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf00_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf02.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf02_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf03.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf03_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf05.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf05_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf06.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf06_e.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextf06_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw01.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw01_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw02.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw02_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw03.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw03_e.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw04.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw04_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw05.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw05_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw06.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw07.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw07_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw10.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw10_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw11.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw11_e.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw11_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw12.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw12_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw13.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cbextw13_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cc111101.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cc111101_e.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cvseek00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cvseek00_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cvseek01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Props\Textures\cvseek01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Sky\CoreSun.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Sky\core_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Core\Sky\coreint_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dark\Props\Textures\dbcyan00_e.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Dark\Props\Textures\dbworm00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dark\Props\Textures\dbworm00_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dark\Props\Textures\dbworm01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dark\Props\Textures\dbworm01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dark\Sky\DarkSkyS.dds,BC1_UNORM_SRGB,DX10,4096,1024,13
BZCC,bz2r_res\baked\Worlds\Dark\Sky\dark_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dark\dark.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dark\dark10.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dark\dark2.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dark\dark3.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dark\dark4.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dark\dark5.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dark\dark6.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Worlds\Dark\dark7.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dark\dark8.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dark\dark9.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dark\dark_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dune\Dune1.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dune\Dune2.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dune\Dune3.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dune\Dune5.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dune\Dune6.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dune\Dune7.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dune\Dune7_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dune\Dune8.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dune\Dune9.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Dune\Sky\DuneSun.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dune\Sky\Dunedome.dds,BC1_UNORM_SRGB,DX10,4096,1024,13
BZCC,bz2r_res\baked\Worlds\Dune\Sky\dunes_day_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dune\Sky\dunes_night_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Dune\dune4.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\bank01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\bank01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\bank02.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\bank02_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\bankcolumn01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\bankcolumn01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\bankfloor01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\bankfloor01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\bankwall01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\bankwall01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\gbag01.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\gbag01_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\gold01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\gold01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side02.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side02_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side04.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side04_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side07.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side08.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side08_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side09.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side10.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side12.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\side13.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\signs01.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\signs01_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\signs02.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\signs02_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\silver01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\silver01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\slight.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\EarthCity\Props\Textures\slight_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\EarthCity\Sidewalks\swcor01.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\EarthCity\Sidewalks\swseg01.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\EarthCity\Sidewalks\swsid01.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\EarthCity\Sky\earth_day_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\EarthCity\Street_4.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\EarthCity\grass.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\EarthCity\street_1.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\EarthCity\street_2.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\EarthCity\street_3.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\EarthCity\street_5.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\EarthCity\street_6.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mars\Sky\Marsdome.dds,BC1_UNORM_SRGB,DX10,8192,2048,14
BZCC,bz2r_res\baked\Worlds\Mars\Sky\mars_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mars\mars1.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mars\mars2.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mars\mars5.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mars\mars6.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mars\mars7.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\Metal13.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\Metal2.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\Metal3.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\Metal4.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\Sky\metal_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Metal\metal.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal10.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal10_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal11.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal11_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal12.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal12_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal5.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal6.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal6_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal7.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal7_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal8.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal8_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal9.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal9_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Metal\metal_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\Creatures\Textures\jak.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\Creatures\Textures\wing.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Creatures\Textures\wing_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\FoliageAtlas_Mire.dds,BC1_UNORM_SRGB,DX10,4096,4096,13
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\crown.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\crown_e.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\crown_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\gook2_e.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\gook_e.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextc00.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextw00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextw01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextw02.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextw03.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextw03_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextw04.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextw05.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextw06.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextw07.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbextw08.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbintc00.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbintf00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbintw00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbintw01.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbintw01_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mbstair00.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\mopuff01.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\moshrm01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\motrnk01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\palmbrk.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\rock7.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\Props\Textures\rock7_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\Sky\MireDome1.dds,BC1_UNORM_SRGB,DX10,4096,1024,13
BZCC,bz2r_res\baked\Worlds\Mire\Sky\MireDome2.dds,BC1_UNORM_SRGB,DX10,4096,1024,13
BZCC,bz2r_res\baked\Worlds\Mire\Sky\MireSun.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Sky\MireSun2.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Sky\Miremoon.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Sky\mire_blue_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Sky\mire_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Sky\mire_morning_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Sky\mire_night_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\Sky\mire_swamp_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Mire\mbextf02.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\mire.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\mire2.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\mire3.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\mire4.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\mire5.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\mire6.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Mire\mire7.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\fence.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\fence_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbbunk00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbbunk00_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbdebr00.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbdebr01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbext03.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbext05.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbextc00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbextf00.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbexto01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbexto03.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbextw00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbextw01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbextw03.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Pluto\Props\Textures\pbextw04.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
