entry_va,entry_rva,name,namespace,signature,calling_convention,return_type,parameter_count,parameter_types,is_thunk,is_external,body_min_va,body_max_va
6985438,2791134,FUN_006a96de,Global,undefined FUN_006a96de(void),unknown,undefined,0,,False,False,6985438,6985473
6985488,2791184,FUN_006a9710,Global,undefined FUN_006a9710(void),unknown,undefined,0,,False,False,6985488,6985762
6985594,2791290,Catch@006a977a,Global,undefined Catch@006a977a(void),unknown,undefined,0,,False,False,6985594,6985726
6985776,2791472,FUN_006a9830,Global,undefined FUN_006a9830(void),unknown,undefined,0,,False,False,6985776,6985877
6985878,2791574,Catch@006a9896,Global,undefined Catch@006a9896(void),unknown,undefined,0,,False,False,6985878,6986033
6986034,2791730,FUN_006a9932,Global,undefined FUN_006a9932(void),unknown,undefined,0,,False,False,6986034,6986084
6986096,2791792,FUN_006a9970,Global,undefined FUN_006a9970(void),unknown,undefined,0,,False,False,6986096,6986184
6986185,2791881,Catch@006a99c9,Global,undefined Catch@006a99c9(void),unknown,undefined,0,,False,False,6986185,6986340
6986341,2792037,FUN_006a9a65,Global,undefined FUN_006a9a65(void),unknown,undefined,0,,False,False,6986341,6986374
6986384,2792080,FUN_006a9a90,Global,undefined FUN_006a9a90(void),unknown,undefined,0,,False,False,6986384,6986563
6986576,2792272,FUN_006a9b50,Global,undefined FUN_006a9b50(void),unknown,undefined,0,,False,False,6986576,6986741
6986752,2792448,FUN_006a9c00,Global,undefined FUN_006a9c00(void),unknown,undefined,0,,False,False,6986752,6986931
6986944,2792640,FUN_006a9cc0,Global,undefined FUN_006a9cc0(void),unknown,undefined,0,,False,False,6986944,6987109
6987120,2792816,FUN_006a9d70,Global,undefined FUN_006a9d70(void),unknown,undefined,0,,False,False,6987120,6987299
6987312,2793008,FUN_006a9e30,Global,undefined FUN_006a9e30(void),unknown,undefined,0,,False,False,6987312,6987477
6987488,2793184,FUN_006a9ee0,Global,undefined FUN_006a9ee0(void),unknown,undefined,0,,False,False,6987488,6987532
6987536,2793232,FUN_006a9f10,Global,undefined FUN_006a9f10(void),unknown,undefined,0,,False,False,6987536,6987566
6987568,2793264,FUN_006a9f30,Global,undefined FUN_006a9f30(void),unknown,undefined,0,,False,False,6987568,6987586
6987600,2793296,FUN_006a9f50,Global,undefined FUN_006a9f50(void),unknown,undefined,0,,False,False,6987600,6987644
6987648,2793344,FUN_006a9f80,Global,undefined FUN_006a9f80(void),unknown,undefined,0,,False,False,6987648,6987678
6987680,2793376,FUN_006a9fa0,Global,undefined FUN_006a9fa0(void),unknown,undefined,0,,False,False,6987680,6987724
6987728,2793424,FUN_006a9fd0,Global,undefined FUN_006a9fd0(void),unknown,undefined,0,,False,False,6987728,6987758
6987760,2793456,FUN_006a9ff0,Global,undefined FUN_006a9ff0(void),unknown,undefined,0,,False,False,6987760,6987804
6987808,2793504,FID_conflict:IConnectionPoint,Global,undefined FID_conflict:IConnectionPoint(void),unknown,undefined,0,,False,False,6987808,6987838
6987840,2793536,FUN_006aa040,Global,undefined FUN_006aa040(void),unknown,undefined,0,,False,False,6987840,6987858
6987872,2793568,FID_conflict:IConnectionPoint,Global,undefined FID_conflict:IConnectionPoint(void),unknown,undefined,0,,False,False,6987872,6987902
6987904,2793600,FID_conflict:IConnectionPoint,Global,undefined FID_conflict:IConnectionPoint(void),unknown,undefined,0,,False,False,6987904,6987934
6987936,2793632,FUN_006aa0a0,Global,undefined FUN_006aa0a0(void),unknown,undefined,0,,False,False,6987936,6987980
6987984,2793680,FUN_006aa0d0,Global,undefined FUN_006aa0d0(void),unknown,undefined,0,,False,False,6987984,6988006
6988016,2793712,FUN_006aa0f0,Global,undefined FUN_006aa0f0(void),unknown,undefined,0,,False,False,6988016,6988025
6988032,2793728,FUN_006aa100,Global,undefined FUN_006aa100(void),unknown,undefined,0,,False,False,6988032,6988041
6988048,2793744,FUN_006aa110,Global,undefined FUN_006aa110(void),unknown,undefined,0,,False,False,6988048,6988057
6988058,2793754,FUN_006aa11a,Global,undefined FUN_006aa11a(void),unknown,undefined,0,,False,False,6988058,6988065
6988066,2793762,FUN_006aa122,Global,undefined FUN_006aa122(void),unknown,undefined,0,,False,False,6988066,6988073
6988074,2793770,FUN_006aa12a,Global,undefined FUN_006aa12a(void),unknown,undefined,0,,False,False,6988074,6988081
6988096,2793792,FUN_006aa140,Global,undefined FUN_006aa140(void),unknown,undefined,0,,False,False,6988096,6988135
6988144,2793840,FUN_006aa170,Global,undefined FUN_006aa170(void),unknown,undefined,0,,False,False,6988144,6988174
6988176,2793872,FUN_006aa190,Global,undefined FUN_006aa190(void),unknown,undefined,0,,False,False,6988176,6988194
6988208,2793904,FUN_006aa1b0,Global,undefined FUN_006aa1b0(void),unknown,undefined,0,,False,False,6988208,6988224
6988240,2793936,FUN_006aa1d0,Global,undefined FUN_006aa1d0(void),unknown,undefined,0,,False,False,6988240,6988256
6988272,2793968,FUN_006aa1f0,Global,undefined FUN_006aa1f0(void),unknown,undefined,0,,False,False,6988272,6988288
6988304,2794000,FUN_006aa210,Global,undefined FUN_006aa210(void),unknown,undefined,0,,False,False,6988304,6988320
6988336,2794032,FUN_006aa230,Global,undefined FUN_006aa230(void),unknown,undefined,0,,False,False,6988336,6988555
6988560,2794256,FUN_006aa310,Global,undefined FUN_006aa310(void),unknown,undefined,0,,False,False,6988560,6989672
6989680,2795376,FUN_006aa770,Global,undefined FUN_006aa770(void),unknown,undefined,0,,False,False,6989680,6989889
6989904,2795600,FUN_006aa850,Global,undefined FUN_006aa850(void),unknown,undefined,0,,False,False,6989904,6989948
6989952,2795648,FUN_006aa880,Global,undefined FUN_006aa880(void),unknown,undefined,0,,False,False,6989952,6989970
6989984,2795680,FUN_006aa8a0,Global,undefined FUN_006aa8a0(void),unknown,undefined,0,,False,False,6989984,6990002
6990016,2795712,FUN_006aa8c0,Global,undefined FUN_006aa8c0(void),unknown,undefined,0,,False,False,6990016,6990034
6990048,2795744,FUN_006aa8e0,Global,undefined FUN_006aa8e0(void),unknown,undefined,0,,False,False,6990048,6990163
6990176,2795872,FUN_006aa960,Global,undefined FUN_006aa960(void),unknown,undefined,0,,False,False,6990176,6990262
6990272,2795968,FUN_006aa9c0,Global,undefined FUN_006aa9c0(void),unknown,undefined,0,,False,False,6990272,6990322
6990336,2796032,FUN_006aaa00,Global,undefined FUN_006aaa00(void),unknown,undefined,0,,False,False,6990336,6990829
6990832,2796528,FUN_006aabf0,Global,undefined FUN_006aabf0(void),unknown,undefined,0,,False,False,6990832,6991100
6991104,2796800,FUN_006aad00,Global,undefined FUN_006aad00(void),unknown,undefined,0,,False,False,6991104,6991130
6991136,2796832,FUN_006aad20,Global,undefined FUN_006aad20(void),unknown,undefined,0,,False,False,6991136,6991244
6991248,2796944,FUN_006aad90,Global,undefined FUN_006aad90(void),unknown,undefined,0,,False,False,6991248,6991281
6991296,2796992,FUN_006aadc0,Global,undefined FUN_006aadc0(void),unknown,undefined,0,,False,False,6991296,6991336
6991344,2797040,FUN_006aadf0,Global,undefined FUN_006aadf0(void),unknown,undefined,0,,False,False,6991344,6991397
6991408,2797104,FUN_006aae30,Global,undefined FUN_006aae30(void),unknown,undefined,0,,False,False,6991408,6991452
6991456,2797152,FUN_006aae60,Global,undefined FUN_006aae60(void),unknown,undefined,0,,False,False,6991456,6991485
6991488,2797184,FUN_006aae80,Global,undefined FUN_006aae80(void),unknown,undefined,0,,False,False,6991488,6991503
6991504,2797200,FUN_006aae90,Global,undefined FUN_006aae90(void),unknown,undefined,0,,False,False,6991504,6991548
6991552,2797248,FUN_006aaec0,Global,undefined FUN_006aaec0(void),unknown,undefined,0,,False,False,6991552,6991567
6991568,2797264,FUN_006aaed0,Global,undefined FUN_006aaed0(void),unknown,undefined,0,,False,False,6991568,6991612
6991616,2797312,FUN_006aaf00,Global,undefined FUN_006aaf00(void),unknown,undefined,0,,False,False,6991616,6991631
6991632,2797328,FUN_006aaf10,Global,undefined FUN_006aaf10(void),unknown,undefined,0,,False,False,6991632,6991768
6991776,2797472,FUN_006aafa0,Global,undefined FUN_006aafa0(void),unknown,undefined,0,,False,False,6991776,6991806
6991808,2797504,FUN_006aafc0,Global,undefined FUN_006aafc0(void),unknown,undefined,0,,False,False,6991808,6991944
6991952,2797648,FUN_006ab050,Global,undefined FUN_006ab050(void),unknown,undefined,0,,False,False,6991952,6992088
6992096,2797792,FUN_006ab0e0,Global,undefined FUN_006ab0e0(void),unknown,undefined,0,,False,False,6992096,6992126
6992128,2797824,FUN_006ab100,Global,undefined FUN_006ab100(void),unknown,undefined,0,,False,False,6992128,6992158
6992160,2797856,FUN_006ab120,Global,undefined FUN_006ab120(void),unknown,undefined,0,,False,False,6992160,6992190
6992192,2797888,FUN_006ab140,Global,undefined FUN_006ab140(void),unknown,undefined,0,,False,False,6992192,6992218
6992224,2797920,FUN_006ab160,Global,undefined FUN_006ab160(void),unknown,undefined,0,,False,False,6992224,6992306
6992320,2798016,FUN_006ab1c0,Global,undefined FUN_006ab1c0(void),unknown,undefined,0,,False,False,6992320,6992402
6992416,2798112,FUN_006ab220,Global,undefined FUN_006ab220(void),unknown,undefined,0,,False,False,6992416,6992498
6992512,2798208,FUN_006ab280,Global,undefined FUN_006ab280(void),unknown,undefined,0,,False,False,6992512,6992535
6992544,2798240,FUN_006ab2a0,Global,undefined FUN_006ab2a0(void),unknown,undefined,0,,False,False,6992544,6992569
6992576,2798272,FUN_006ab2c0,Global,undefined FUN_006ab2c0(void),unknown,undefined,0,,False,False,6992576,6992622
6992624,2798320,FUN_006ab2f0,Global,undefined FUN_006ab2f0(void),unknown,undefined,0,,False,False,6992624,6992652
6992656,2798352,FUN_006ab310,Global,undefined FUN_006ab310(void),unknown,undefined,0,,False,False,6992656,6992700
6992704,2798400,FUN_006ab340,Global,undefined FUN_006ab340(void),unknown,undefined,0,,False,False,6992704,6992713
6992720,2798416,FUN_006ab350,Global,undefined FUN_006ab350(void),unknown,undefined,0,,False,False,6992720,6992729
6992736,2798432,FUN_006ab360,Global,undefined FUN_006ab360(void),unknown,undefined,0,,False,False,6992736,6992747
6992752,2798448,FUN_006ab370,Global,undefined FUN_006ab370(void),unknown,undefined,0,,False,False,6992752,6992764
6992768,2798464,FUN_006ab380,Global,undefined FUN_006ab380(void),unknown,undefined,0,,False,False,6992768,6992777
6992784,2798480,FUN_006ab390,Global,undefined FUN_006ab390(void),unknown,undefined,0,,False,False,6992784,6992815
6992816,2798512,FUN_006ab3b0,Global,undefined FUN_006ab3b0(void),unknown,undefined,0,,False,False,6992816,6992876
6992880,2798576,FUN_006ab3f0,Global,undefined FUN_006ab3f0(void),unknown,undefined,0,,False,False,6992880,6992913
6992928,2798624,FUN_006ab420,Global,undefined FUN_006ab420(void),unknown,undefined,0,,False,False,6992928,6992943
6992944,2798640,_Ref_count_base,std::_Ref_count_base,undefined __thiscall _Ref_count_base(_Ref_count_base * this),__thiscall,undefined,1,_Ref_count_base *,False,False,6992944,6993000
6993008,2798704,FUN_006ab470,Global,undefined FUN_006ab470(void),unknown,undefined,0,,False,False,6993008,6993027
6993040,2798736,FUN_006ab490,Global,undefined FUN_006ab490(void),unknown,undefined,0,,False,False,6993040,6993103
6993104,2798800,FUN_006ab4d0,Global,undefined FUN_006ab4d0(void),unknown,undefined,0,,False,False,6993104,6993129
6993136,2798832,FUN_006ab4f0,Global,undefined FUN_006ab4f0(void),unknown,undefined,0,,False,False,6993136,6993161
6993168,2798864,Decref,Global,undefined Decref(void),unknown,undefined,0,,False,False,6993168,6993214
6993216,2798912,Decwref,Global,undefined Decwref(void),unknown,undefined,0,,False,False,6993216,6993255
6993264,2798960,FUN_006ab570,Global,undefined FUN_006ab570(void),unknown,undefined,0,,False,False,6993264,6993307
6993312,2799008,FUN_006ab5a0,Global,undefined FUN_006ab5a0(void),unknown,undefined,0,,False,False,6993312,6993356
6993360,2799056,FUN_006ab5d0,Global,undefined FUN_006ab5d0(void),unknown,undefined,0,,False,False,6993360,6993397
6993408,2799104,FUN_006ab600,Global,undefined FUN_006ab600(void),unknown,undefined,0,,False,False,6993408,6993444
6993456,2799152,FUN_006ab630,Global,undefined FUN_006ab630(void),unknown,undefined,0,,False,False,6993456,6993500
6993504,2799200,FUN_006ab660,Global,undefined FUN_006ab660(void),unknown,undefined,0,,False,False,6993504,6993522
6993536,2799232,runtime_error,std::runtime_error,"undefined __thiscall runtime_error(runtime_error * this, basic_string<char,struct_std::char_traits<char>,class_std::allocator<char>_> * param_1)",__thiscall,undefined,2,"runtime_error *; basic_string<char,struct_std::char_traits<char>,class_std::allocator<char>_> *",False,False,6993536,6993577
6993584,2799280,FUN_006ab6b0,Global,undefined FUN_006ab6b0(void),unknown,undefined,0,,False,False,6993584,6993613
6993616,2799312,FUN_006ab6d0,Global,undefined FUN_006ab6d0(void),unknown,undefined,0,,False,False,6993616,6993665
6993680,2799376,FUN_006ab710,Global,undefined FUN_006ab710(void),unknown,undefined,0,,False,False,6993680,6993732
6993744,2799440,FUN_006ab750,Global,undefined FUN_006ab750(void),unknown,undefined,0,,False,False,6993744,6993777
6993792,2799488,FUN_006ab780,Global,undefined FUN_006ab780(void),unknown,undefined,0,,False,False,6993792,6993862
6993872,2799568,FUN_006ab7d0,Global,undefined FUN_006ab7d0(void),unknown,undefined,0,,False,False,6993872,6993915
6993920,2799616,FUN_006ab800,Global,undefined FUN_006ab800(void),unknown,undefined,0,,False,False,6993920,6993972
6993984,2799680,FUN_006ab840,Global,undefined FUN_006ab840(void),unknown,undefined,0,,False,False,6993984,6994010
6994016,2799712,FUN_006ab860,Global,undefined FUN_006ab860(void),unknown,undefined,0,,False,False,6994016,6994044
6994048,2799744,FUN_006ab880,Global,undefined FUN_006ab880(void),unknown,undefined,0,,False,False,6994048,6994123
6994128,2799824,FUN_006ab8d0,Global,undefined FUN_006ab8d0(void),unknown,undefined,0,,False,False,6994128,6994147
6994160,2799856,FUN_006ab8f0,Global,undefined FUN_006ab8f0(void),unknown,undefined,0,,False,False,6994160,6994204
6994208,2799904,FUN_006ab920,Global,undefined FUN_006ab920(void),unknown,undefined,0,,False,False,6994208,6994260
6994272,2799968,operator!=<>,Global,undefined operator!=<>(void),unknown,undefined,0,,False,False,6994272,6994321
6994336,2800032,FUN_006ab9a0,Global,undefined FUN_006ab9a0(void),unknown,undefined,0,,False,False,6994336,6994384
6994400,2800096,FUN_006ab9e0,Global,undefined FUN_006ab9e0(void),unknown,undefined,0,,False,False,6994400,6994428
6994432,2800128,FUN_006aba00,Global,undefined FUN_006aba00(void),unknown,undefined,0,,False,False,6994432,6994464
6994480,2800176,FUN_006aba30,Global,undefined FUN_006aba30(void),unknown,undefined,0,,False,False,6994480,6994599
6994608,2800304,FUN_006abab0,Global,undefined FUN_006abab0(void),unknown,undefined,0,,False,False,6994608,6994721
6994736,2800432,FUN_006abb30,Global,undefined FUN_006abb30(void),unknown,undefined,0,,False,False,6994736,6994853
6994864,2800560,FUN_006abbb0,Global,undefined FUN_006abbb0(void),unknown,undefined,0,,False,False,6994864,6994873
6994880,2800576,FUN_006abbc0,Global,undefined FUN_006abbc0(void),unknown,undefined,0,,False,False,6994880,6994889
6994896,2800592,make_error_code,Global,undefined make_error_code(void),unknown,undefined,0,,False,False,6994896,6994921
6994928,2800624,make_error_code,Global,undefined make_error_code(void),unknown,undefined,0,,False,False,6994928,6994953
6994960,2800656,make_error_code,Global,undefined make_error_code(void),unknown,undefined,0,,False,False,6994960,6994985
6994992,2800688,FUN_006abc30,Global,undefined FUN_006abc30(void),unknown,undefined,0,,False,False,6994992,6995007
6995008,2800704,FUN_006abc40,Global,undefined FUN_006abc40(void),unknown,undefined,0,,False,False,6995008,6995186
6995200,2800896,FUN_006abd00,Global,undefined FUN_006abd00(void),unknown,undefined,0,,False,False,6995200,6995257
6995264,2800960,FUN_006abd40,Global,undefined FUN_006abd40(void),unknown,undefined,0,,False,False,6995264,6995294
6995296,2800992,FUN_006abd60,Global,undefined FUN_006abd60(void),unknown,undefined,0,,False,False,6995296,6995314
6995328,2801024,FUN_006abd80,Global,undefined FUN_006abd80(void),unknown,undefined,0,,False,False,6995328,6995372
6995376,2801072,FUN_006abdb0,Global,undefined FUN_006abdb0(void),unknown,undefined,0,,False,False,6995376,6995398
6995408,2801104,FUN_006abdd0,Global,undefined FUN_006abdd0(void),unknown,undefined,0,,False,False,6995408,6995479
6995488,2801184,FUN_006abe20,Global,undefined FUN_006abe20(void),unknown,undefined,0,,False,False,6995488,6995518
6995520,2801216,FUN_006abe40,Global,undefined FUN_006abe40(void),unknown,undefined,0,,False,False,6995520,6995561
6995568,2801264,FUN_006abe70,Global,undefined FUN_006abe70(void),unknown,undefined,0,,False,False,6995568,6995738
6995744,2801440,FUN_006abf20,Global,undefined FUN_006abf20(void),unknown,undefined,0,,False,False,6995744,6995825
6995840,2801536,FUN_006abf80,Global,undefined FUN_006abf80(void),unknown,undefined,0,,False,False,6995840,6995862
6995872,2801568,FUN_006abfa0,Global,undefined FUN_006abfa0(void),unknown,undefined,0,,False,False,6995872,6995898
6995904,2801600,FUN_006abfc0,Global,undefined FUN_006abfc0(void),unknown,undefined,0,,False,False,6995904,6996018
6996032,2801728,FUN_006ac040,Global,undefined FUN_006ac040(void),unknown,undefined,0,,False,False,6996032,6996055
6996064,2801760,FUN_006ac060,Global,undefined FUN_006ac060(void),unknown,undefined,0,,False,False,6996064,6996129
6996144,2801840,FUN_006ac0b0,Global,undefined FUN_006ac0b0(void),unknown,undefined,0,,False,False,6996144,6996172
6996176,2801872,FUN_006ac0d0,Global,undefined FUN_006ac0d0(void),unknown,undefined,0,,False,False,6996176,6996196
6996208,2801904,FUN_006ac0f0,Global,undefined FUN_006ac0f0(void),unknown,undefined,0,,False,False,6996208,6996228
6996240,2801936,FUN_006ac110,Global,undefined FUN_006ac110(void),unknown,undefined,0,,False,False,6996240,6996365
6996368,2802064,FUN_006ac190,Global,undefined FUN_006ac190(void),unknown,undefined,0,,False,False,6996368,6996565
6996576,2802272,FUN_006ac260,Global,undefined FUN_006ac260(void),unknown,undefined,0,,False,False,6996576,6996600
6996608,2802304,FUN_006ac280,Global,undefined FUN_006ac280(void),unknown,undefined,0,,False,False,6996608,6996782
6996784,2802480,FUN_006ac330,Global,undefined FUN_006ac330(void),unknown,undefined,0,,False,False,6996784,6996870
6996880,2802576,_InternalDeleteHelper<>,Global,undefined _InternalDeleteHelper<>(void),unknown,undefined,0,,False,False,6996880,6996933
6996944,2802640,FUN_006ac3d0,Global,undefined FUN_006ac3d0(void),unknown,undefined,0,,False,False,6996944,6997310
6997312,2803008,FUN_006ac540,Global,undefined FUN_006ac540(void),unknown,undefined,0,,False,False,6997312,6997322
6997328,2803024,FUN_006ac550,Global,undefined FUN_006ac550(void),unknown,undefined,0,,False,False,6997328,6997347
6997360,2803056,FUN_006ac570,Global,undefined FUN_006ac570(void),unknown,undefined,0,,False,False,6997360,6997418
6997424,2803120,FUN_006ac5b0,Global,undefined FUN_006ac5b0(void),unknown,undefined,0,,False,False,6997424,6997468
6997472,2803168,FUN_006ac5e0,Global,undefined FUN_006ac5e0(void),unknown,undefined,0,,False,False,6997472,6997503
6997504,2803200,FUN_006ac600,Global,undefined FUN_006ac600(void),unknown,undefined,0,,False,False,6997504,6997627
6997632,2803328,FUN_006ac680,Global,undefined FUN_006ac680(void),unknown,undefined,0,,False,False,6997632,6998111
6998112,2803808,FUN_006ac860,Global,undefined FUN_006ac860(void),unknown,undefined,0,,False,False,6998112,6998309
6998320,2804016,FUN_006ac930,Global,undefined FUN_006ac930(void),unknown,undefined,0,,False,False,6998320,6998326
6998336,2804032,FUN_006ac940,Global,undefined FUN_006ac940(void),unknown,undefined,0,,False,False,6998336,6998375
6998384,2804080,FUN_006ac970,Global,undefined FUN_006ac970(void),unknown,undefined,0,,False,False,6998384,6998424
6998432,2804128,FUN_006ac9a0,Global,undefined FUN_006ac9a0(void),unknown,undefined,0,,False,False,6998432,6998474
6998480,2804176,FUN_006ac9d0,Global,undefined FUN_006ac9d0(void),unknown,undefined,0,,False,False,6998480,6998549
6998560,2804256,FUN_006aca20,Global,undefined FUN_006aca20(void),unknown,undefined,0,,False,False,6998560,6998603
6998608,2804304,~CXMLNode<struct_IXMLDOMNode>,ATL::CXMLNode<struct_IXMLDOMNode>,void __thiscall ~CXMLNode<struct_IXMLDOMNode>(CXMLNode<struct_IXMLDOMNode> * this),__thiscall,void,1,CXMLNode<struct_IXMLDOMNode> *,False,False,6998608,6998638
6998640,2804336,FUN_006aca70,Global,undefined FUN_006aca70(void),unknown,undefined,0,,False,False,6998640,6998684
6998688,2804384,FUN_006acaa0,Global,undefined FUN_006acaa0(void),unknown,undefined,0,,False,False,6998688,6998719
6998720,2804416,FUN_006acac0,Global,undefined FUN_006acac0(void),unknown,undefined,0,,False,False,6998720,6998840
6998848,2804544,FUN_006acb40,Global,undefined FUN_006acb40(void),unknown,undefined,0,,False,False,6998848,6998913
6998928,2804624,FUN_006acb90,Global,undefined FUN_006acb90(void),unknown,undefined,0,,False,False,6998928,6998998
6999008,2804704,FUN_006acbe0,Global,undefined FUN_006acbe0(void),unknown,undefined,0,,False,False,6999008,6999066
6999072,2804768,FUN_006acc20,Global,undefined FUN_006acc20(void),unknown,undefined,0,,False,False,6999072,6999130
6999136,2804832,FUN_006acc60,Global,undefined FUN_006acc60(void),unknown,undefined,0,,False,False,6999136,6999230
6999232,2804928,FUN_006accc0,Global,undefined FUN_006accc0(void),unknown,undefined,0,,False,False,6999232,6999279
6999280,2804976,FUN_006accf0,Global,undefined FUN_006accf0(void),unknown,undefined,0,,False,False,6999280,6999300
6999312,2805008,FUN_006acd10,Global,undefined FUN_006acd10(void),unknown,undefined,0,,False,False,6999312,6999337
6999344,2805040,FUN_006acd30,Global,undefined FUN_006acd30(void),unknown,undefined,0,,False,False,6999344,6999378
6999392,2805088,FUN_006acd60,Global,undefined FUN_006acd60(void),unknown,undefined,0,,False,False,6999392,6999439
6999440,2805136,FUN_006acd90,Global,undefined FUN_006acd90(void),unknown,undefined,0,,False,False,6999440,6999472
6999488,2805184,FUN_006acdc0,Global,undefined FUN_006acdc0(void),unknown,undefined,0,,False,False,6999488,6999518
6999520,2805216,FUN_006acde0,Global,undefined FUN_006acde0(void),unknown,undefined,0,,False,False,6999520,6999543
6999552,2805248,FUN_006ace00,Global,undefined FUN_006ace00(void),unknown,undefined,0,,False,False,6999552,6999580
6999584,2805280,FUN_006ace20,Global,undefined FUN_006ace20(void),unknown,undefined,0,,False,False,6999584,6999607
6999616,2805312,FUN_006ace40,Global,undefined FUN_006ace40(void),unknown,undefined,0,,False,False,6999616,6999636
6999648,2805344,FUN_006ace60,Global,undefined FUN_006ace60(void),unknown,undefined,0,,False,False,6999648,6999735
6999744,2805440,FUN_006acec0,Global,undefined FUN_006acec0(void),unknown,undefined,0,,False,False,6999744,7000083
7000096,2805792,FUN_006ad020,Global,undefined FUN_006ad020(void),unknown,undefined,0,,False,False,7000096,7000140
7000144,2805840,FUN_006ad050,Global,undefined FUN_006ad050(void),unknown,undefined,0,,False,False,7000144,7000162
7000176,2805872,FUN_006ad070,Global,undefined FUN_006ad070(void),unknown,undefined,0,,False,False,7000176,7000321
7000336,2806032,FUN_006ad110,Global,undefined FUN_006ad110(void),unknown,undefined,0,,False,False,7000336,7000720
7000736,2806432,FUN_006ad2a0,Global,undefined FUN_006ad2a0(void),unknown,undefined,0,,False,False,7000736,7000857
7000864,2806560,FUN_006ad320,Global,undefined FUN_006ad320(void),unknown,undefined,0,,False,False,7000864,7001086
7001088,2806784,FUN_006ad400,Global,undefined FUN_006ad400(void),unknown,undefined,0,,False,False,7001088,7001109
7001120,2806816,FUN_006ad420,Global,undefined FUN_006ad420(void),unknown,undefined,0,,False,False,7001120,7001138
7001152,2806848,FUN_006ad440,Global,undefined FUN_006ad440(void),unknown,undefined,0,,False,False,7001152,7001374
7001376,2807072,FUN_006ad520,Global,undefined FUN_006ad520(void),unknown,undefined,0,,False,False,7001376,7001563
7001568,2807264,FUN_006ad5e0,Global,undefined FUN_006ad5e0(void),unknown,undefined,0,,False,False,7001568,7001681
7001696,2807392,FUN_006ad660,Global,undefined FUN_006ad660(void),unknown,undefined,0,,False,False,7001696,7001852
7001856,2807552,FUN_006ad700,Global,undefined FUN_006ad700(void),unknown,undefined,0,,False,False,7001856,7002061
7002064,2807760,FUN_006ad7d0,Global,undefined FUN_006ad7d0(void),unknown,undefined,0,,False,False,7002064,7002126
7002128,2807824,FUN_006ad810,Global,undefined FUN_006ad810(void),unknown,undefined,0,,False,False,7002128,7002296
7002304,2808000,FUN_006ad8c0,Global,undefined FUN_006ad8c0(void),unknown,undefined,0,,False,False,7002304,7002488
7002496,2808192,FUN_006ad980,Global,undefined FUN_006ad980(void),unknown,undefined,0,,False,False,7002496,7003261
7003264,2808960,FUN_006adc80,Global,undefined FUN_006adc80(void),unknown,undefined,0,,False,False,7003264,7003407
7003408,2809104,FUN_006add10,Global,undefined FUN_006add10(void),unknown,undefined,0,,False,False,7003408,7003764
7003776,2809472,FUN_006ade80,Global,undefined FUN_006ade80(void),unknown,undefined,0,,False,False,7003776,7003884
7003888,2809584,FUN_006adef0,Global,undefined FUN_006adef0(void),unknown,undefined,0,,False,False,7003888,7004006
7004016,2809712,FUN_006adf70,Global,undefined FUN_006adf70(void),unknown,undefined,0,,False,False,7004016,7004052
7004064,2809760,FUN_006adfa0,Global,undefined FUN_006adfa0(void),unknown,undefined,0,,False,False,7004064,7004249
7004256,2809952,FUN_006ae060,Global,undefined FUN_006ae060(void),unknown,undefined,0,,False,False,7004256,7004387
7004400,2810096,FUN_006ae0f0,Global,undefined FUN_006ae0f0(void),unknown,undefined,0,,False,False,7004400,7004444
7004448,2810144,FUN_006ae120,Global,undefined FUN_006ae120(void),unknown,undefined,0,,False,False,7004448,7004501
7004512,2810208,FUN_006ae160,Global,undefined FUN_006ae160(void),unknown,undefined,0,,False,False,7004512,7004565
7004576,2810272,FUN_006ae1a0,Global,undefined FUN_006ae1a0(void),unknown,undefined,0,,False,False,7004576,7004629
7004640,2810336,FUN_006ae1e0,Global,undefined FUN_006ae1e0(void),unknown,undefined,0,,False,False,7004640,7004661
7004672,2810368,FUN_006ae200,Global,undefined FUN_006ae200(void),unknown,undefined,0,,False,False,7004672,7004693
7004704,2810400,FUN_006ae220,Global,undefined FUN_006ae220(void),unknown,undefined,0,,False,False,7004704,7004725
7004736,2810432,FUN_006ae240,Global,undefined FUN_006ae240(void),unknown,undefined,0,,False,False,7004736,7004857
7004864,2810560,FUN_006ae2c0,Global,undefined FUN_006ae2c0(void),unknown,undefined,0,,False,False,7004864,7004908
7004912,2810608,~VirtualProcessorRoot,Concurrency::details::VirtualProcessorRoot,void __thiscall ~VirtualProcessorRoot(VirtualProcessorRoot * this),__thiscall,void,1,VirtualProcessorRoot *,False,False,7004912,7004942
7004944,2810640,FUN_006ae310,Global,undefined FUN_006ae310(void),unknown,undefined,0,,False,False,7004944,7004975
7004976,2810672,FUN_006ae330,Global,undefined FUN_006ae330(void),unknown,undefined,0,,False,False,7004976,7005026
7005040,2810736,FUN_006ae370,Global,undefined FUN_006ae370(void),unknown,undefined,0,,False,False,7005040,7005061
7005072,2810768,FUN_006ae390,Global,undefined FUN_006ae390(void),unknown,undefined,0,,False,False,7005072,7005088
7005104,2810800,FUN_006ae3b0,Global,undefined FUN_006ae3b0(void),unknown,undefined,0,,False,False,7005104,7005198
7005200,2810896,FUN_006ae410,Global,undefined FUN_006ae410(void),unknown,undefined,0,,False,False,7005200,7005219
7005232,2810928,FUN_006ae430,Global,undefined FUN_006ae430(void),unknown,undefined,0,,False,False,7005232,7005318
